x, y, z
4, -1, 218
4, -3, 219
4, 0, 219
2, 0, 220
4, 1, 216
2, 0, 216
2, 1, 216
3, 1, 218
4, 1, 214
3, -1, 215
3, -1, 217
4, -1, 216
4, -1, 217
3, -2, 217
3, -1, 219
2, -2, 218
3, -1, 218
3, -1, 219
3, -1, 219
3, -1, 217
3, 0, 215
3, -1, 218
3, 0, 218
2, -1, 217
2, 0, 218
2, 0, 219
3, -1, 217
3, 1, 217
3, 0, 217
2, 0, 218
3, -1, 218
5, -2, 217
4, 0, 216
2, -2, 220
5, 0, 217
5, 0, 218
3, 0, 218
3, -1, 219
3, -1, 219
3, -1, 218
5, 1, 215
3, -1, 220
2, 0, 216
2, 0, 220
2, -1, 219
3, 0, 217
4, -1, 218
1, 0, 220
4, 1, 217
3, 0, 219
4, -1, 219
4, 0, 217
3, 0, 218
2, -1, 220
3, 1, 216
3, 0, 217
3, 0, 218
3, -1, 218
4, -1, 218
3, 0, 218
2, 0, 217
2, 0, 217
3, -1, 219
3, 0, 216
3, 0, 218
3, -1, 218
2, 0, 218
2, -1, 217
3, 0, 218
2, 0, 218
3, -1, 218
2, -1, 221
4, -1, 219
3, -2, 218
3, -2, 219
3, 0, 218
3, 0, 218
2, -1, 217
4, -1, 219
3, -2, 219
4, -1, 218
3, 0, 219
3, 0, 217
2, 1, 218
3, 0, 220
4, 0, 220
2, -1, 221
2, -1, 218
2, 0, 218
2, -1, 220
2, 0, 219
4, -1, 218
3, 1, 217
3, -1, 217
2, -2, 218
2, -1, 219
3, -1, 218
4, -1, 218
3, 0, 219
2, -2, 219
3, -1, 218
2, 0, 219
2, 0, 217
3, 0, 219
3, 0, 217
2, 0, 218
3, 0, 218
3, 0, 219
3, 0, 217
3, -1, 219
3, 0, 218
2, -1, 217
3, -1, 219
2, 0, 221
2, 0, 217
3, -2, 220
4, 1, 216
3, -1, 219
4, -3, 221
2, -1, 218
4, -1, 218
2, -2, 219
3, 1, 219
3, 0, 220
4, -1, 217
3, -1, 217
4, -2, 217
3, -1, 218
2, 1, 217
3, 0, 217
3, -1, 219
3, -1, 217
4, -1, 219
3, -1, 219
3, 0, 219
2, 0, 219
2, 0, 216
4, 0, 215
3, 0, 217
3, 0, 217
4, 0, 218
4, -1, 217
3, 0, 219
4, -1, 217
3, -1, 219
2, 0, 217
3, 0, 216
2, 0, 218
3, -1, 218
3, -1, 218
3, 0, 218
2, 0, 218
3, 0, 219
2, 0, 219
2, -1, 219
2, 0, 218
3, -1, 220
3, -1, 216
4, -1, 218
4, 0, 218
3, 0, 217
2, 0, 217
3, 1, 219
2, 0, 217
2, 0, 217
2, -1, 217
3, -1, 219
2, 1, 218
3, 0, 217
2, 0, 218
2, -1, 218
3, -1, 217
4, -1, 219
4, -1, 217
4, 0, 217
3, 1, 218
3, -1, 218
3, -2, 217
3, 0, 220
3, 0, 219
3, -1, 218
2, 0, 215
3, 1, 220
3, -1, 217
3, -1, 219
3, 0, 218
2, 0, 219
3, -1, 220
3, 1, 218
3, -1, 219
3, 0, 219
4, -1, 219
3, 0, 219
4, -1, 219
3, -1, 217
4, -2, 219
3, 0, 218
3, -2, 220
2, 0, 219
3, 0, 218
4, 0, 218
4, 1, 214
4, 0, 216
6, -1, 219
2, -1, 220
2, 0, 219
3, -1, 219
3, 0, 217
3, 0, 217
3, 0, 218
4, -1, 219
3, 0, 218
2, 0, 215
3, -1, 218
3, -1, 218
3, 1, 218
3, -1, 217
3, -1, 216
4, -1, 219
3, -2, 221
2, 0, 217
4, -1, 222
3, 0, 217
2, 0, 218
3, 0, 219
4, -1, 219
2, -1, 219
3, 1, 218
3, -1, 217
2, -2, 218
3, 0, 217
4, 1, 220
4, 0, 219
4, -1, 218
3, -1, 218
3, -2, 219
2, -1, 220
2, 0, 218
3, -2, 220
3, 0, 219
1, -4, 220
3, -2, 220
4, 1, 217
3, 0, 218
4, -1, 217
4, 0, 215
4, 0, 216
3, 0, 220
2, 0, 218
4, 0, 218
3, -1, 219
2, -1, 218
3, 0, 219
3, -1, 218
3, 0, 221
3, -1, 218
4, 0, 216
4, 0, 218
1, 0, 218
3, -1, 217
3, -1, 218
2, 0, 219
3, 1, 219
4, -1, 219
3, 0, 219
3, 0, 219
2, 1, 216
3, 0, 218
3, 0, 215
2, 0, 215
4, 0, 217
3, 0, 218
2, 0, 217
4, -1, 218
3, -1, 219
4, 0, 217
3, 0, 219
3, -1, 218
3, -1, 219
3, -1, 216
2, -1, 217
2, 0, 218
3, -3, 220
1, -1, 218
3, -3, 220
4, 0, 218
5, -2, 218
4, 0, 218
2, 0, 219
3, 1, 219
3, 0, 218
3, -1, 217
2, -1, 219
3, 0, 220
4, -1, 219
2, -1, 216
4, -1, 218
4, -1, 223
4, 0, 218
4, 0, 218
3, 0, 217
3, -1, 218
4, -1, 219
3, -1, 218
2, -2, 219
3, 0, 218
3, 1, 217
1, 1, 219
6, -1, 217
4, 0, 218
3, 0, 219
2, -1, 219
3, 0, 218
3, 0, 219
5, -1, 219
2, 0, 217
3, -1, 219
3, -2, 220
2, -1, 216
3, 0, 216
4, -1, 218
2, -1, 218
2, -1, 218
4, 0, 219
3, 0, 220
3, -1, 221
3, 0, 220
4, 0, 218
3, 0, 219
2, 0, 219
3, -1, 217
2, 0, 216
2, 1, 217
3, -1, 220
2, 0, 218
3, 0, 218
4, 0, 217
3, 0, 217
3, -1, 218
3, 0, 218
3, 0, 217
3, 0, 217
3, -2, 220
3, -1, 220
2, 0, 216
3, -1, 218
2, 0, 218
3, 0, 215
4, -1, 217
2, 0, 216
3, 0, 217
3, 0, 220
2, 1, 220
3, 0, 217
3, -1, 218
3, -1, 219
5, 1, 217
2, 0, 218
4, 0, 219
4, -1, 219
2, 0, 220
3, 1, 218
2, -1, 220
3, -1, 220
3, -2, 218
5, -1, 217
5, 0, 218
3, 1, 217
3, -2, 219
4, 0, 218
3, -1, 218
4, 0, 215
4, 0, 220
3, 0, 218
3, -1, 220
3, 0, 218
3, 0, 220
4, -1, 218
4, -1, 218
3, 1, 217
2, 0, 218
3, -2, 222
3, -1, 221
4, 0, 217
4, 0, 215
3, -1, 217
3, 0, 218
3, 0, 219
3, 0, 216
2, 2, 216
2, -1, 220
3, -1, 221
3, -1, 218
3, -1, 217
3, 0, 217
2, 0, 218
2, 0, 218
4, 0, 218
3, 0, 216
3, 0, 217
3, -1, 219
4, 0, 218
2, 0, 219
3, 0, 217
3, -1, 219
2, 0, 219
4, 1, 216
3, 0, 219
3, 0, 218
3, -1, 217
3, 0, 219
3, 0, 219
3, -1, 220
3, 0, 218
2, 1, 219
4, -1, 219
3, 0, 219
3, 0, 220
3, 0, 218
3, 0, 218
3, -1, 219
3, 0, 218
2, 0, 219
3, 0, 217
4, 0, 218
5, -1, 219
3, 0, 217
4, 0, 218
5, -1, 219
3, -1, 219
3, -1, 218
3, 0, 217
3, -1, 218
4, 0, 218
3, -1, 220
2, 1, 220
4, -2, 220
2, 0, 219
2, -1, 219
3, -1, 218
3, -1, 219
3, -1, 219
2, 0, 219
2, -1, 221
2, -1, 219
2, -1, 220
3, 1, 218
3, -1, 218
2, 0, 215
3, -1, 219
5, 0, 219
2, -2, 220
4, -1, 218
3, -1, 221
3, -1, 220
2, 1, 217
3, 1, 218
2, 0, 217
4, 0, 218
3, 0, 219
3, 0, 219
4, 0, 218
4, -2, 217
3, -1, 218
3, -1, 218
3, -1, 218
4, 0, 219
3, -1, 218
4, 0, 219
3, -1, 217
3, 1, 216
4, -1, 219
4, 0, 216
4, -1, 219
4, -1, 219
2, -1, 218
3, 0, 219
3, 0, 218
3, 0, 218
3, -1, 218
3, 0, 219
2, 0, 215
2, -2, 220
4, -2, 219
4, -1, 218
4, -2, 221
3, -2, 219
3, -1, 217
3, 0, 214
2, 1, 221
3, 0, 218
4, 0, 220
1, 0, 222
2, -1, 217
3, 0, 214
3, 0, 213
3, 0, 221
3, 0, 217
4, 0, 219
4, 0, 217
3, -1, 216
4, -1, 219
2, 0, 218
3, 0, 217
5, -1, 217
3, -1, 217
2, -1, 218
3, -1, 221
2, 0, 218
2, -1, 217
2, -1, 219
3, 0, 218
3, -1, 219
3, 0, 220
3, 0, 219
2, -1, 218
3, -1, 217
4, 0, 217
4, 0, 218
3, 0, 218
4, 0, 219
4, 0, 217
4, 0, 217
4, 0, 219
2, -1, 219
3, -1, 217
3, 0, 217
1, 1, 218
3, -1, 219
2, -1, 220
4, -2, 218
2, 0, 217
5, -1, 219
4, -1, 217
4, 0, 212
3, 2, 215
3, 0, 220
4, -3, 221
4, -2, 220
4, 0, 219
2, -1, 216
2, -1, 218
2, 0, 217
2, 0, 220
5, -4, 219
4, -2, 220
3, -1, 217
3, -1, 220
2, 1, 217
2, 0, 220
4, -1, 225
4, -1, 222
4, -1, 216
4, 1, 215
4, -1, 220
2, -2, 216
3, -1, 221
2, -1, 217
1, 1, 220
2, -1, 221
2, 1, 218
2, 0, 217
2, 0, 217
2, -1, 219
2, 1, 219
2, -1, 219
3, -1, 217
3, 0, 217
3, -1, 217
4, -1, 218
3, -1, 217
3, -1, 220
4, -2, 218
4, 0, 217
3, -2, 216
3, 0, 219
4, -1, 219
3, -1, 220
3, -1, 217
2, 0, 220
3, -1, 218
3, -1, 216
3, 1, 218
2, 0, 219
3, -1, 218
2, 0, 217
3, 1, 217
3, -1, 217
4, 0, 217
2, 0, 219
3, -1, 218
3, -1, 217
3, -1, 217
3, 0, 217
4, -1, 218
3, 0, 216
3, 1, 218
3, -1, 219
3, 0, 219
4, -1, 217
5, 0, 217
3, -1, 217
2, 0, 217
2, 0, 219
2, 1, 217
1, 1, 219
3, 0, 220
3, 0, 216
3, -1, 220
1, -1, 220
3, 0, 218
4, -2, 218
4, 0, 219
4, 0, 220
4, 0, 218
3, -1, 220
4, 1, 217
3, 0, 218
4, -4, 219
4, 1, 214
4, -2, 217
2, -1, 221
2, 1, 214
2, 1, 216
3, -1, 218
3, -1, 216
3, 0, 218
2, -1, 220
2, 0, 219
3, -1, 217
3, -1, 220
3, 0, 218
3, -1, 217
3, -1, 219
2, -2, 220
3, -1, 220
2, -1, 218
4, -2, 217
3, -2, 221
3, 0, 220
2, 0, 217
3, 0, 217
2, 0, 216
3, -1, 216
2, 0, 220
2, 1, 218
2, 1, 215
4, 0, 218
2, -1, 217
2, 0, 216
3, 0, 219
2, -1, 219
4, -1, 219
3, -1, 218
3, -1, 218
4, 0, 216
3, 0, 218
2, 1, 215
2, 1, 217
4, -2, 219
4, -1, 218
2, 1, 217
3, -1, 216
3, -1, 214
1, 0, 219
3, 0, 221
2, 0, 220
3, 0, 221
3, 0, 215
3, 0, 217
3, -1, 218
4, -1, 221
5, -1, 217
4, -1, 216
4, 0, 219
3, 0, 220
4, -2, 219
3, -1, 218
2, 0, 217
3, 0, 219
2, 0, 218
2, 0, 219
2, 0, 217
2, 0, 217
3, 1, 218
3, 0, 217
2, 0, 218
3, -1, 217
3, 0, 219
3, 0, 218
3, -1, 220
3, -1, 217
2, -1, 218
4, 0, 218
3, 0, 218
3, -1, 219
3, -1, 216
2, -1, 218
3, 0, 218
2, 0, 218
2, 0, 219
3, 0, 220
4, -1, 217
2, -2, 219
4, -2, 220
3, 0, 218
4, 1, 218
4, 0, 216
4, 1, 217
3, -2, 217
2, 0, 217
3, 0, 215
2, 0, 216
4, 0, 218
4, -1, 218
3, 0, 216
3, 0, 218
4, 0, 219
3, -1, 220
3, 0, 218
3, 0, 218
3, -1, 218
3, -1, 219
2, 0, 219
2, 0, 218
3, 0, 217
2, 1, 218
2, 0, 219
2, 0, 219
1, 0, 218
2, 1, 217
3, 0, 218
2, -1, 219
2, 0, 218
3, 0, 218
4, -2, 219
4, -1, 220
3, 0, 217
3, 0, 218
3, 0, 218
3, -2, 217
4, -1, 217
3, -1, 218
3, 1, 218
4, -1, 218
2, 0, 216
3, 0, 218
2, 0, 218
3, -1, 219
3, -1, 219
3, 0, 218
3, 0, 219
2, 1, 217
3, 0, 219
2, 0, 218
3, -1, 219
3, 0, 218
4, 1, 218
4, 0, 218
1, 1, 218
3, 0, 218
3, -1, 217
2, 1, 217
3, 0, 218
2, 0, 218
2, 0, 219
2, -1, 219
2, -2, 220
2, -1, 219
2, 1, 216
4, -1, 219
2, -1, 217
4, -1, 218
2, -1, 218
3, -1, 219
2, -1, 218
3, 1, 217
3, -1, 219
3, 0, 218
3, 0, 218
2, 1, 218
3, -1, 217
4, -1, 217
2, -1, 219
2, 0, 219
2, -1, 217
3, -2, 219
3, 0, 217
5, 1, 215
3, 0, 221
5, -2, 217
2, 0, 216
3, -1, 218
2, 0, 217
2, 1, 219
3, -1, 219
3, -1, 216
3, 0, 219
4, 0, 217
4, 0, 218
4, -1, 217
4, -1, 220
3, -1, 218
3, -1, 218
2, 0, 220
2, 1, 216
2, 0, 220
3, 0, 219
2, 0, 219
2, 0, 219
4, 0, 218
5, 0, 216
4, 0, 220
3, -2, 219
3, -1, 219
4, -1, 219
2, 0, 218
3, 0, 217
3, 0, 219
3, 1, 219
2, 0, 218
1, 0, 219
2, 0, 218
2, -1, 220
2, 0, 217
3, -1, 220
4, -1, 218
3, -2, 219
4, -2, 219
3, 0, 218
4, 0, 218
3, 0, 218
2, -1, 219
2, -1, 216
3, 0, 218
3, -1, 218
3, -1, 219
3, 0, 217
2, 0, 219
3, -1, 218
2, -1, 219
2, 0, 218
3, -1, 217
3, 0, 219
3, 0, 219
3, -1, 220
3, 0, 221
3, 1, 218
3, 0, 219
4, -1, 219
3, 0, 218
4, -1, 219
2, -2, 221
2, 0, 217
2, -1, 219
3, 0, 217
2, 1, 216
2, 0, 218
2, 0, 217
3, 1, 215
3, 1, 220
4, 0, 218
3, 0, 218
4, -1, 218
3, 0, 218
4, -1, 218
4, 0, 217
4, -1, 218
3, -2, 219
3, -1, 218
2, 0, 219
3, 0, 218
4, -1, 220
1, 0, 219
5, -2, 221
4, -2, 219
3, -1, 218
3, 0, 217
3, 0, 218
2, 0, 218
2, 1, 216
3, 0, 219
4, 0, 216
2, 0, 219
3, 0, 218
1, 0, 217
2, 0, 220
3, 0, 218
3, 1, 218
3, 0, 217
3, 0, 218
3, -1, 218
3, -1, 216
2, 0, 217
3, 0, 218
2, -1, 217
3, -1, 220
4, -1, 219
2, 0, 216
2, 1, 216
3, -2, 219
5, -3, 217
3, 0, 217
2, -2, 218
2, 0, 218
4, 0, 223
3, -1, 218
3, 1, 217
4, 0, 217
3, 0, 218
2, 0, 219
2, 0, 216
4, -2, 220
4, 1, 218
2, -1, 217
3, 0, 218
2, -1, 219
3, 0, 216
3, -1, 219
3, -1, 218
4, -1, 220
2, -1, 219
4, -2, 220
3, 0, 219
3, -1, 219
3, 0, 216
2, 1, 218
2, 0, 218
3, -1, 217
3, -1, 218
4, -1, 219
3, 0, 216
2, -1, 217
2, 0, 219
3, 0, 218
4, -1, 218
3, 1, 217
4, 0, 218
4, -1, 218
3, -1, 217
3, 0, 217
3, 1, 218
2, 0, 216
4, -2, 219
3, 0, 218
4, 1, 219
3, 0, 217
0, 0, 216
1, 0, 217
3, 0, 218
4, 0, 221
3, 0, 218
2, 0, 219
3, 0, 216
3, 0, 218
4, 0, 220
3, -2, 221
3, -2, 219
2, 2, 216
2, 0, 219
3, -1, 217
3, -1, 219
2, -2, 218
4, 0, 218
3, -1, 219
2, -1, 218
4, -2, 218
5, 0, 216
5, -1, 216
2, 0, 218
3, 0, 217
3, 0, 218
3, 0, 219
3, 0, 216
2, -1, 218
3, 0, 217
4, 0, 217
4, 0, 219
3, 0, 217
2, 1, 218
4, 1, 216
4, 0, 218
2, 0, 217
3, -1, 218
2, -1, 221
3, 0, 219
3, -1, 219
2, 0, 215
2, -2, 217
2, 0, 218
3, 0, 219
3, -1, 219
2, 0, 219
4, 0, 219
3, 1, 217
3, 0, 217
4, -2, 217
4, -2, 217
4, 1, 216
2, 0, 219
3, -1, 219
3, 0, 219
3, 0, 217
2, 0, 217
3, -1, 217
3, 0, 218
2, 0, 218
3, 1, 216
3, 0, 218
4, -1, 220
3, 0, 217
3, 0, 217
3, -1, 218
5, -1, 220
2, 0, 218
3, -1, 219
4, -1, 219
3, -1, 219
2, 1, 217
3, -1, 218
4, 0, 219
3, 0, 217
4, -2, 219
2, 0, 220
3, 0, 217
2, -1, 218
3, -1, 216
2, 0, 219
4, -1, 217
4, 0, 217
4, -1, 218
3, 0, 218
3, -1, 218
2, 0, 218
2, 0, 219
2, 0, 217
3, 0, 217
3, 0, 217
3, -1, 218
2, -1, 220
2, 2, 218
5, -3, 218
2, 0, 216
5, 0, 218
5, -1, 216
4, -1, 216
3, 2, 215
4, 0, 219
4, -1, 217
4, -1, 216
4, -1, 217
3, -2, 219
2, 0, 217
1, 1, 218
2, 1, 218
4, 0, 219
2, 0, 218
3, -1, 217
3, 0, 217
3, 0, 220
3, 0, 218
4, 1, 214
4, -2, 219
4, -1, 217
3, -1, 220
1, -1, 217
3, 0, 218
2, 0, 218
4, -1, 218
3, 0, 217
3, -2, 220
4, 0, 218
4, 1, 220
3, -1, 218
2, 0, 218
3, 0, 218
3, 1, 217
2, 0, 219
2, 0, 216
3, 1, 220
3, -1, 221
3, 0, 219
3, -1, 221
3, -1, 219
3, -1, 218
3, -1, 220
3, -1, 219
1, 0, 219
2, 0, 220
2, 0, 219
3, 0, 216
2, 0, 218
3, 1, 216
3, -1, 217
3, 0, 218
3, 1, 216
3, 0, 216
3, 0, 216
3, -1, 218
3, -1, 218
3, -1, 219
2, 0, 219
3, 0, 219
3, -1, 218
2, 0, 217
3, -1, 218
2, -1, 216
2, 0, 219
1, 0, 218
3, -2, 219
3, -1, 217
4, -1, 218
3, 0, 216
4, 0, 216
3, -1, 218
4, 1, 217
3, 0, 218
3, 0, 219
2, 0, 216
3, 0, 218
3, -1, 219
2, -1, 219
3, -1, 217
3, 0, 219
4, -1, 216
4, 0, 215
5, 1, 216
4, -1, 217
5, 1, 218
4, 0, 218
2, 0, 220
3, 0, 219
2, 0, 219
4, 0, 214
4, 0, 217
2, 0, 218
2, 0, 218
4, 1, 217
3, -1, 218
5, -1, 219
2, 0, 219
3, 0, 217
2, 0, 218
2, 0, 220
3, -1, 218
3, 0, 219
2, 1, 216
3, 0, 217
3, -1, 218
5, -1, 217
3, 0, 218
4, 0, 218
3, 0, 218
4, 0, 217
3, -1, 219
3, 0, 218
3, 0, 218
3, -1, 215
4, 1, 219
2, 0, 217
2, -1, 216
3, 1, 216
4, 0, 217
4, -1, 219
3, -1, 219
3, 0, 218
3, 0, 219
3, 0, 216
2, -1, 217
3, 1, 219
3, 1, 217
3, 0, 217
4, 0, 216
3, 0, 218
3, -1, 220
3, -2, 219
2, 0, 219
4, -1, 218
2, 0, 218
3, 0, 218
3, 0, 219
2, -1, 219
3, 0, 218
3, 1, 217
3, 0, 220
3, 0, 216
2, 0, 217
4, 0, 218
2, -1, 216
2, 0, 219
3, 0, 219
2, -1, 219
3, 1, 217
3, 0, 220
3, 0, 218
4, -1, 219
3, -1, 215
2, 0, 218
3, -1, 218
3, -1, 220
4, -1, 218
3, -1, 220
3, -1, 217
4, 0, 218
2, -1, 217
3, 0, 219
2, 0, 216
2, 1, 218
2, 0, 220
2, 1, 217
2, 0, 217
3, 2, 217
4, 0, 219
2, 1, 217
1, -1, 220
3, -1, 220
4, -2, 219
5, -2, 218
4, -2, 218
3, -1, 221
4, 0, 218
2, 0, 217
3, 0, 217
3, 1, 218
2, -1, 217
1, -1, 221
2, 1, 216
2, 0, 216
2, 1, 216
1, 0, 220
2, 0, 219
3, -1, 219
3, 0, 218
2, 0, 217
5, 0, 215
3, -1, 218
3, -2, 218
3, -1, 217
3, 1, 220
2, 0, 221
4, 0, 219
4, -1, 219
3, -2, 216
3, -1, 219
3, -1, 218
3, 0, 219
3, 0, 219
3, -2, 220
3, -2, 219
4, -1, 219
2, 0, 219
2, 1, 217
2, 0, 219
4, -1, 218
3, -1, 216
2, 1, 218
3, 0, 218
4, 0, 219
3, -1, 219
3, -3, 220
3, -1, 217
3, -1, 218
4, 0, 217
3, -1, 219
3, -1, 219
3, 0, 213
5, 0, 218
4, -1, 217
2, 0, 220
1, 0, 219
3, 0, 219
2, -1, 216
3, 0, 218
3, 0, 217
2, 0, 215
2, 0, 218
1, 0, 219
3, 0, 220
3, -1, 216
3, -1, 217
3, 0, 217
5, -1, 220
4, -1, 218
3, 0, 219
3, -1, 220
3, -1, 218
3, 0, 218
4, -1, 219
3, 1, 214
3, 0, 215
4, 0, 217
3, 0, 217
2, 0, 219
2, -2, 217
1, 0, 218
2, 1, 217
2, -1, 219
3, 1, 216
3, 1, 219
3, 0, 218
3, -1, 218
3, 0, 219
3, -1, 218
2, 0, 218
2, -1, 218
3, 0, 219
3, 0, 216
3, 0, 217
2, 0, 218
3, 0, 218
4, 0, 219
2, -1, 216
3, 1, 217
4, -2, 220
3, 0, 219
3, -1, 215
2, -1, 220
2, 0, 218
2, -1, 219
3, -1, 218
2, 0, 218
3, -1, 218
3, 1, 218
4, -1, 219
3, -1, 220
3, -1, 220
4, 0, 219
4, -1, 218
3, 0, 219
3, 1, 217
2, 0, 216
3, 0, 218
3, -1, 218
3, 0, 217
4, 0, 218
3, 0, 218
5, 0, 217
3, 0, 217
2, -1, 219
3, 1, 219
3, 0, 218
4, 0, 218
3, 0, 219
4, 0, 220
5, 0, 216
4, 0, 215
3, 0, 217
3, 1, 216
3, -1, 218
4, -1, 216
2, -2, 218
4, -1, 219
3, 0, 218
3, 1, 218
4, -1, 218
4, -2, 219
2, 0, 217
2, 0, 218
3, 0, 217
4, -1, 218
3, 0, 219
3, -2, 219
2, -1, 219
4, -1, 218
4, 0, 218
3, 0, 218
2, 0, 218
3, -1, 218
4, -1, 218
4, -1, 219
2, -1, 220
2, -1, 220
2, -1, 219
4, -1, 218
4, -1, 219
3, 0, 219
2, 0, 219
3, 2, 217
6, 0, 219
4, -1, 219
5, -1, 215
2, 0, 220
3, 0, 219
3, 0, 218
3, -1, 221
2, 0, 218
3, 0, 216
3, -1, 218
2, 0, 219
5, 0, 218
3, -1, 218
3, -1, 219
4, 0, 218
3, -1, 217
2, 0, 220
3, 0, 217
3, 0, 218
2, -1, 219
2, 0, 217
3, 0, 218
3, 0, 217
3, 0, 218
3, -1, 220
4, 0, 217
4, -1, 218
3, -2, 219
3, -1, 219
3, 0, 216
3, -1, 220
3, 0, 217
4, 0, 218
1, 0, 216
3, -1, 218
3, 0, 217
2, 0, 218
4, 0, 217
2, 0, 218
4, 1, 217
2, 0, 217
2, -1, 218
3, 0, 217
3, -1, 219
3, -2, 219
2, 0, 219
2, 0, 216
3, -1, 219
2, 0, 218
3, -1, 220
3, 1, 217
2, 0, 220
2, 0, 219
3, 1, 218
3, 0, 216
2, -1, 218
3, -1, 219
4, -1, 216
4, 0, 219
2, 0, 218
3, -1, 217
3, 0, 220
3, -1, 217
2, 0, 215
3, 0, 217
3, -1, 217
2, -2, 219
3, 0, 220
3, 0, 217
3, 0, 219
4, 0, 216
3, -1, 217
3, 0, 216
2, 0, 219
4, -1, 217
3, 0, 218
2, 0, 219
2, 0, 220
2, 0, 217
3, 0, 219
2, 1, 217
2, 1, 218
3, 0, 217
2, 0, 217
4, 1, 216
6, -1, 220
3, 1, 220
2, -2, 217
3, -1, 217
2, -1, 218
5, 0, 218
2, -1, 220
3, -2, 223
2, -1, 217
3, 0, 216
2, 0, 218
3, -1, 217
3, 0, 219
4, 0, 220
3, 0, 221
2, -1, 219
4, -2, 222
1, -1, 215
4, -1, 219
2, -2, 220
5, 1, 219
3, 1, 216
2, -1, 219
3, 0, 218
3, 1, 216
3, 0, 214
4, -1, 219
5, -1, 217
5, -2, 217
4, 0, 219
4, -1, 221
4, -1, 217
4, 0, 216
3, 1, 216
3, 0, 218
3, -1, 217
1, 0, 218
2, 0, 220
3, 0, 217
3, 0, 217
4, 0, 217
3, 0, 220
3, 0, 217
4, -2, 218
3, 0, 219
3, -1, 218
2, 0, 216
3, -1, 218
4, 0, 217
3, 0, 218
6, 1, 217
3, -1, 219
3, 0, 218
2, 0, 217
2, 0, 219
2, 0, 219
4, 0, 219
3, 0, 218
2, -1, 217
2, 1, 217
3, 0, 216
2, 0, 219
3, -1, 217
3, 0, 218
3, -2, 217
4, -2, 219
3, -3, 218
3, -1, 219
3, 0, 219
3, 0, 219
2, -1, 218
4, 0, 219
3, 1, 219
3, -1, 219
3, -1, 219
3, 0, 218
1, 0, 219
3, -1, 219
3, 0, 217
3, -1, 218
3, -1, 220
3, -1, 217
4, -1, 218
4, 0, 218
2, -1, 219
4, -3, 218
3, 0, 220
4, 0, 219
2, 0, 219
2, 0, 218
4, 0, 217
3, 0, 217
3, 0, 218
4, 0, 216
2, 0, 218
3, 0, 216
4, 0, 219
2, -2, 219
2, -1, 219
4, 0, 218
4, 0, 217
4, 0, 217
4, -1, 219
3, 0, 220
2, 1, 217
2, -1, 217
3, 0, 218
3, -1, 218
2, -2, 221
2, 0, 218
3, 1, 217
3, -1, 218
2, -1, 218
3, -1, 217
4, -1, 217
3, 0, 217
2, 0, 217
3, -1, 219
2, 0, 218
3, 0, 218
3, -2, 221
4, 0, 214
4, -1, 220
3, 1, 214
3, -1, 220
2, 0, 220
2, 0, 218
3, 0, 218
3, 0, 215
4, 1, 218
3, 1, 215
5, -1, 217
4, -1, 216
3, -1, 219
4, -2, 218
3, 0, 220
3, -1, 218
3, -1, 218
3, -1, 219
4, 0, 218
3, 0, 218
4, -1, 219
2, 0, 219
2, -1, 219
3, -2, 219
2, 0, 219
1, 0, 218
2, 0, 218
3, 0, 217
4, 0, 217
3, 0, 218
3, -1, 218
2, 0, 220
3, -2, 220
3, -1, 218
4, -2, 218
3, -1, 217
3, 0, 219
4, -1, 220
2, 0, 218
2, 1, 217
3, -1, 220
2, 0, 216
3, 0, 217
3, 0, 216
2, 1, 219
4, -1, 219
4, -3, 219
5, -3, 218
4, -1, 217
3, -2, 220
4, 3, 214
4, 0, 211
3, -1, 216
3, -2, 219
3, 0, 216
2, -2, 221
3, 0, 215
3, -2, 221
2, -1, 217
2, -1, 215
2, 0, 216
2, 0, 217
2, -1, 218
3, 1, 218
3, 1, 218
3, 1, 218
4, -1, 218
2, -1, 218
5, -2, 217
4, -1, 219
2, -1, 217
3, 0, 218
3, -1, 218
3, -1, 220
4, 0, 219
2, 0, 218
3, 1, 218
3, 1, 217
3, 0, 215
3, 0, 218
2, 0, 221
2, 0, 218
3, 0, 219
3, -1, 219
3, 0, 217
3, 0, 220
5, -1, 218
4, -1, 216
3, -1, 218
4, 0, 219
3, -1, 218
3, 0, 218
3, -1, 218
4, -1, 219
3, 0, 219
2, -1, 221
3, -1, 218
4, -1, 219
3, 0, 218
3, 0, 218
3, 0, 218
3, 0, 218
3, -1, 219
4, 0, 218
4, -1, 218
4, -2, 219
3, -2, 219
3, 0, 218
2, -1, 220
2, 0, 219
3, 0, 218
3, 0, 219
3, 0, 218
3, -1, 220
3, -1, 219
3, -1, 217
2, 0, 217
2, -1, 221
2, 0, 217
3, 1, 216
4, 0, 218
2, 0, 219
3, -2, 217
4, 0, 218
4, -1, 219
2, 0, 217
3, -1, 217
2, -1, 221
2, 0, 215
2, 1, 218
3, -3, 217
4, -2, 219
4, -2, 218
4, -1, 217
3, -1, 218
4, 0, 218
3, -1, 218
4, -2, 220
4, -1, 218
3, 0, 219
3, -2, 218
4, 1, 215
3, 1, 215
3, -1, 217
4, -1, 217
3, 0, 219
3, 0, 218
3, 0, 219
3, -2, 218
3, -2, 218
2, 0, 221
4, 0, 216
3, -1, 217
3, -1, 219
3, 0, 219
4, -1, 219
4, -1, 219
2, -1, 219
2, 0, 218
3, -1, 218
2, 0, 220
2, -1, 218
2, 1, 219
2, 0, 218
2, 0, 217
